order_vendor_dbname,order_vendor_dbname
asesoradigitalmipyme_1165286863,1
ashleytecnology_767180976,5
ashlissonventavirtual_929571265,11
ashytattoo_1242201351,36
asirunweb_378646312,3
asofishop10_725108857,31
asp_1198451675,193
aspasia_1484378622,3
asptiendaonline_1417227217,48
astridcosmetic_361066813,9
astrontechnologylatam_927326518,2
ataraxiatiendavirtual_519045625,2
atesoralo_445276597,276
aticotienda_1300980585,59
atlantisforeverjeans_108569070,1
atlantistiendavirtual_819589512,35
atlantistiendaweb_749957924,1120
atmosfera_685809320,3
atorostore_1336501055,1
atreva_603283958,2391
atrevaproveedor_69965220,33
atrevidacol_1544104724,526
atscolombia_881942053,26
atsustore_567555311,156
attal_425113031,4
attitude_532266867,4
atualcance91_1552617096,23
atucasacolombia_678056878,23
atucasalollevamos_992676855,7
atudomicilio_741623556,2
atuestilocali_580432711,3
atulado_1314047242,48
atumano_57669563,1
atumano_98575204,81
atusalud_143431804,42
audifonos2023store_1292986633,10
audiofilos_392193258,1
auditopss_1065996392,6
aunclik_650590082,2
aurademar_1140429802,3
aurafresca_876623689,4
auranahsports_1580499541,1
aureola_728287679,1
aurora_786236370,1
aurorafinesse2_114261268,1
aurumlaminado18k_513408608,10
autenticco_1594146988,243
autentico_1030822749,9
authenticmodelsmgmt_16974628,1
autocueros_194482579,1
autolujosultraled_1419573318,116
automatizacionycnc_1302467398,5
automotorpartsservice_210330729,4
autotechimports_461300367,1
avancell_1473407642,1
avantishop_212684019,1380
avanziexpress_278824888,66
avaqatu_1025927434,1
avemariabucaramanga_717792104,1
avimexdecolombiasas_1025748245,26
avomerkar_1411972788,1708
avonklau_800298525,2
awesometiendaonline_565956486,3
ayd_1309394163,15
ayjmayorista_396862691,10
aymdisenoymoda_1234775012,1
aypshoptv_357520766,3
azaches_799902365,2
aztecaaccesorios_1481103210,50
azukarmorena2022_1114976373,26
azulclarito_1556615866,11
azulexpress_1658535058,3
azulimportaciones_1366571258,34
azulrey_1022685403,137
azulyarena_1285390494,1
b4store_1222229807,1
b5confecciones_496334191,48
babyanyeli_119211991,7
babybuu_973969386,6
babychicmarket_1000669013,3
babycrochet_159725559,20
babylandia_505935568,5
babylucolombia_63221379,73
babyonestore_948227319,15
babyrebornparadise_1517324140,19
babyrider_235614380,46
babyshoess_1543332477,344
babyshop_660615120,903
babysshopbogota_1072194439,1
babytips_271711557,1
bacanella_525517169,242
bacanoshow_240994732,1
bacanoxtreme_1158866215,19
backover_236950007,63
bacobuyshop_1316625132,111
badboyscolombia_1335741460,295
bagoba_750263294,1
bagsym_1247632851,170
bahiak_199849379,2
baioshop_1586296662,11
bajokosto_796412380,31
bakinew_180568415,859
baldrich_853721533,1
bali_380952418,1
balikids_1341362319,18
ballblast_1387957801,115
balonesdrago_1251792754,4
baltick_415037462,8
balu_1443224467,18
bambulandia_950775972,243
bambule_1615388736,8
bananaexpress_181598774,1
barakperfumeria_1230315661,20
barandicayaneth_1405736411,38
baraticoshopcolombia_1356433582,180
baratonventas_1432283109,2
baratoperonocaro_255395090,2
barberiabeckhamtulua_923680078,6
barberkingpro_1156522927,8
barbuchoshop_298247349,6
barriorojo_174212690,3
baruchcuidadonatural_1549272263,1
baruchperfumeria_1298843355,258
baruchtiendavirtual_520828795,14
basanti_767032114,78
basaribeauty_462427509,1
basculassata_326105596,1
bascutronic_1039839914,14
basicshop_706208202,14
basketstrore_61663086,1
basustore_302985983,1
batking_489035989,4
bayronstore_1125230049,1
baysikstore_947289592,111
bazaronline_145584118,5
bazarshopcol_724272213,32
bazarshopcolombia_1491380820,11
bazarstore_1016471297,77
bazingatoys_130419523,2
bazzanohome_476520364,23
bbcitosstore_105073164,1
bdmultisales_226899777,17
beany_1301391833,1696
beargbasg_1595640403,13
beatifulcarecom_1258649508,14
beauteperfumeria_1449819025,8
beautyandhealthsolution_569744052,10
beautybayk_806987281,15
beautybeyond_1109615584,16
beautycontrol_1592682525,1
beautyhealth_757010517,7
beautyinstantlycolombia_1065344984,118
beautyprf_1327676962,1
beautyqueenbaq_1040994816,3
beautyroyal_703334092,48
beautyshop_897746658,5
beautystore_799569580,187
bebeautifulcol_1647158307,310
bebecosmicaaccesorios_1024449661,34
bebesymamasshop_563953163,3
bebluehb_455354560,3
befitin_661986283,1
befitropadeportiva_37970083,949
befliu_447478290,11
befree_1316328341,4
begreen_633248482,3
behappytecno_612368076,1
beilashop_1554151645,21
bekaro_1202993228,3
bekka_500380076,3
bel_1101897609,9
belezacosmetical_1286480121,5
beliun_345183818,15
bellacamalinens_1106333843,18
belladeslumbre_483798336,218
belladonna_1410265269,3
belladurle_451958293,1
bellamujer_867689094,86
bellanieve_375443311,1
bellasartesstore_319896126,1
bellayexquisita_1218132701,1
bellaysaludable_973541331,14
bellelupe_65402120,1
belleza_1328971589,57
bellezaatualcance_1296631531,2
bellezaceleste_1651855914,2
bellezacolombiana_948281665,25
bellezaconestilo_316789029,1
bellezacosmeticastore_370316293,18
bellezaleen_848962241,1
bellezanaturaloficialk_1155978221,215
bellezaumbra_1251670243,253
bellezaverdadera_1641428381,1
bellezavip_1067938709,6
bellezavital_336940330,239
bellezaycosmeticasetumisma_167918212,2
bellezaymoldeojf_802807023,6
bellezaysaludskyty_744773788,10
bellezaytecnologiaencasa_697785358,13
bellezayvida_907464000,1
bellinay_530533027,32
bellisimasstore_79380816,93
bellissimass_234179627,11
bellissimasstore_427083091,4
belllashopluxury_423964144,3
bellotienda_1252592583,26
bellstonecolombia_950445301,1
belmarshoes_551174940,2
bemujer_673830348,2
bemust_1178700628,11436
bemyth_392927741,57
bender2023_1162234319,1
bendiblessing_648867882,2
bendita_1304660055,15
benditatiendapuntocom_523395997,1
benesserestore_16955351,1
benita_1366459435,48
benkotechnology_945109107,7
benprosshoponline_106506091,1
benypetshop_1300970505,1
beracashop_991781729,2
beracashopinonline_876462608,9
bereshitstore_1129132993,1
berlinstore_1410875119,151
bermelho_546376081,3
best_684769776,16
beston_730690736,1
bestoneshop_158432410,4
bestonlineshopping_1042617549,2
bestrong_581884850,225
bestshoppingbags_117532490,24
betastore_1598028821,63
bethboutique_1464603363,3
betododigital_1019607858,2
beven_1125687707,15
bewowtienda_911433739,36
beyondbox_866616141,9
bgdistribuidores_926918136,88
bgspublicidad_74648134,1
bhever_1651441917,14947
biazo_1251570877,1
bibianashop_856782157,1
bichellenergiasolar_726576605,128
bicicletasdelasabana_921645664,11
bicicolombia_17974437,1
bicicolombia_20856547,12
bienestaralalcance_1491030953,1
bienestarkam_286811309,82
bienestarmarket_654215127,235
bienestarvital_1009070853,1
bienestaryvidasaludable_564776863,705
bigcolors_1381618804,1183
bigcolors_1381618804a ,1
bighouse_1418461696,2
bigplanetcolombiasas_60253369,211
bigqueen_952663854,1
bigshopcol_1001499325,2
bigtree_1140808075,51
bigzize2_184919701,4
bijoulove_230422590,41
bikeloop_147812005,12
bikerobsesion_345130676,8
bikestorebogota_1023390393,46
billeterasmedellin_1485784600,352
billystore_713573296,3
binarysystem_869585333,2
bincy_360650044,1
bingershop_1207681519,15
bioboosters_814402572,11
bioconnectioncolombia_530820289,45
biocress10online_753040860,6
biologicalrestorationofhealth_1288787318,34
bionyk_1304572117,5
biorganikcosmeticanatural_1079555126,2
biovound_932224011,223
bisshopclothing_967763662,1
bitacoratiendaonline_1683040652,1
bitbitiendadebienestar_361602155,1
bitstore_161198957,1
blackandwhitell_1453905784,37
blackbull_744683011,73
blackcatshop_1126227045,2
blackmarkert_1363279216,9
blackmountain_694734005,510
blacksheep_184270363,1693
blackshopings_943186469,7
blackzeus_287097799,362
blancalucia_916932266,81
blancomasnegrohome_418778214,1
blastsccol_1539471872,1
blcosmetics01_909087493,59
bleckmarket_1272621475,20
blessedhouse_870021369,43
blessedshop_634112817,1
blessshoes_1530872025,6
bliss_529079266,56
bloqueb_255869920,52
blossom_478007515,2
blox_614223983,62
bltpcsgaming_1419992034,2
blueberrymarket_1326209155,15
bluedeep08_184023391,10
bluehorse_639999182,1
bluepail_27541938,5
blueskystore_536082010,1
bluestorebymia_306387266,11
blumpi_845300519,6
blumtienda_1121810897,1
bluoferta_164071450,97
blusitasc_1434552331,13
bmart_56541621,3
bmgadgetsstore_1544336551,1
bmmstore_1142474015,1
bms_761077831,8
bnf_1272324610,1
boardgamesville_1429178447,9
bobstore_1400464731,3
bodasdeprimavera_704470420,29
bodegadeljeans1_946131839,2
bodegadeljeans_1382945519,1
bodegadvg_910345411,41
bodegaexpress_450530853,14
bodegafly_562822680,3
bodegaimportadora_1547246855,17
bodegalavef_49166841,460
bodegalink_1338787643,91
bodegamagica_1547564950,649
bodegamayorista_1269014443,1
bodegamayorista_1609998700,7
bodegamayoristaathletick_986945256,688
bodegamayoristacol_643107731,50
bodegamega_976239748,1
bodegapimao_886693706,1
bodegga_462877393,1
bodekcolombiaom_1481884799,1
bodoventas_1641439740,1
bodybeauty_295493431,2
bodybuildershop_499468480,2
bodyhealth_668014225,4
bodyscolombia_625503948,1
bodyspansk_1529131873,1
bogin_1492091874,18
bogin_1502025624,79
bogobikes_1596287264,1
bogoclock_671882093,2
bogotasupplytattoo_1219179578,1
boheme_1491502126,4
bokenshop_208615777,8
bolmorralenlinea_715702026,4
bolsosfabulosos_122806805,5
bolsosmorralesmys_69552172,9
boltonstore_572240766,3
bompifystore_155216712,1
booga_940585390,1592
boom_371807282,1
boramundicolombia_489569750,4
borges_1342311193,8
botas_1488119650,63
botascolombia_1478900477,37
botasdeseguridad2023_813839725,73
botasdeseguridad_1588941777,96
botasmilitaresydepolicia_838346076,21
botasnora_304633105,7
botassaracso_1279953648,45
botasycuero_599943307,529
botgia_773128448,3
botineslatinas_979161778,118
boutiquebellezasmile_1059082872,57
boutiquebymaleja_1432307637,19
boutiquedebelleza_527654850,45
boutiquedelapiel_274713670,19
boutiquederegalos_1416532105,118
boutiqueerotica_1045016082,1
boutiquejog_1174520660,9
boutiquemiregalo_707288363,1
box1010_157740295,3
box48_443513759,3
box49_1257284893,3
box50_199395973,3
box51_1498991691,3
box52_1257225375,3
box53_1673707069,3
box54_1214904907,3
box55_1553517454,3
box56_1567031120,3
box57_1052999542,3
box58_179639601,3
box59_1026289381,3
box60_72244971,3
box61_708854808,3
box62_1469114326,3
box63_113684628,3
box64_424578999,3
box65_1066779828,3
box66_276768705,3
box67_68954544,3
box68_328487224,3
box69_902288144,3
box70_72288494,3
box71_326014479,3
box72_1595593109,3
box73_903667002,3
box74_1100364315,3
box75_1214495776,3
box76_575490386,3
box77_1363714759,3
box78_295594605,3
box79_1128837000,3
box80_813434246,4
box81_599555844,3
box82_648155939,3
box83_1324874919,4
box84_41080810,3
box85_1603351125,3
box86_417242423,4
box87_122961108,7
box88_1276937973,5
box89_271814511,13
box90_1158299974,5
box91_71260341,8
box93_1169499748,5
box95_936633612,8
box96_811582156,24
box97_97003460,185
boxstoree_1074976531,2
boxtechnolog_1042753131,247
boxtobox_1440007163,120
boxtoinstore_1280544697,296
bptextilcolombia_895860059,1
bpvirtualshop_564349948,9
brainhacker_1597196881,1
brandhub_527591615,3
brandsclothing_417591195,72
brandsempire_789310198,545
brandsolution_75013984,1
brandsvirtualasociados_1608666331,1
brazilcocoa_679164429,61
brazilcocoadigital_892803045,1
brazilcocoaproveedor_233162843,1433
bretmannet_242743618,9
brians_667123758,18
briterix_746002622,3
broka_539242089,575
broker_507938290,1
brooklinco_659082532,6
brooklyntienda_1076876111,1
broslyibague_956587618,1
brousnic_1626372799,4
brunettoshop_1534339592,2
bruselasstore_1125371421,1
bsamotosyaccesorios_1126945154,16
bscbotasdeseguridadcolombia_610620382,4
btstorecd_309266641,1
bubalooshoes_619129110,1
buenascompras_1146333589,215
buenatienda10_678042084,4
buenmercado_542357856,1
buenobonitoybarato_1116577045,1
buflyshop_523682781,31
buflystore_1433948415,1
buguls_680323051,1
buivoz_1472838408,1
bulevarshop_1373783413,1
bulevartiendavirtual_1262859328,3
bullat_936677335,9
bullcomercer_1623057086,3
bullsshop_56917877,1
bumbaiz_574572061,15
bungalowanimal_1318240090,42
buonaffaire2_596257795,1
buonaffaire_853183719,75
burbuja_433320895,29
bushido_658446816,285
businesshop_601003615,71
butiq_762586827,381
buy_1589425720,1
buykrios_104233280,80
buynow_1219278266,335
buyparadise_878335022,9
buyportunity_106675684,5
buyshop_1372903791,1
buytwo_1405857456,113
bvstorex_1466125236,2
bwowshop_452195170,3
bycameliazapata_464455181,4
byhoodies_17208874,56
byjvventasxcolombia_1099678290,2
bymestore1_1019679678,831
byroptimus_280662997,4
bysl_1267350966,1
bytebox_1329964155,218
bytemarketplace_455948711,285
c2solutech_1067689488,5
caastore_366649666,1
cabelizzlisoperfecto_866457588,1
cabelloslisosmaxlizocol_867028794,70
cabellostore_382959808,67
cablesyextensiones_1252569637,34
caboproductos_714762265,8
cabrerastore_204181458,2
cacahuateingenieria_31310976,13
cacharritos_1464003912,4
cacharroeldavo_483275023,3
cacheshop_498096171,2
cacheterosyboxercom_1415637591,73
cachibacheslujupa_1086499021,16
cachivachesshop_1123497053,1108
cafetierrasviejas_1302631306,5
calfvstore_1544432757,73
caliaccesorios22_776745694,63
calicausil1234_1633913371,2
calidaddeproductos_1623716439,174
calidadoflife_709775516,13
calidadoflife_729855624,35
calimports_157937185,35
calistore_1294710600,243
caliventas_1145464525,372
calmova12_589513620,8
calmyshop_1107467141,5
calocum_810526869,3
caly35889_711678892,2
calycausil_92524755,12
calyjukk_1085563218,7
calylusmy_1507096749,2
calymeza40_112787581,1
calymeza_1373938180,2
calysita_1296612738,5
calysssass_256585362,5
calysusa_847928983,2
calysusana_277426751,4
calysusany_1051923480,2
calysusica_1418720313,4
calysusy30_1562320232,3
calysusyca123_769802001,1
calzadl_573588796,14
calzadoandaluzz_142456770,13
calzadobless_1092234193,2
calzadobombicolombia_175406410,23
calzadocami_1496832038,298
calzadocomodidadyestilo_1483756906,1
calzadocuerocol_1369339554,113
calzadoelitecolombia_970199637,345
calzadoelitecolombiasedelaureles_338988279,4
calzadofers_204117975,664
calzadogab_317257191,4
calzadoguerreros_892300620,3
calzadohikers_1081676341,16
calzadojr_1414574727,91
calzadokris_429980003,96
calzadolm_1578298731,25
calzadomana_1134305692,1
calzadomonserrate_615787260,598
calzadomonserratesas_336727836,3
calzadoni_955314832,3
calzadonoha_1334725409,8
calzadoorpar_493921961,7
calzadoparareinas_165967269,129
calzadopisarte_921787748,79
calzadopuroamor_836505550,5
calzadorr_394658661,1
calzadosamuelr_960671110,1
calzadosara_1274483086,15
calzadoshoesbc_1172119165,231
calzadosmoys_768163920,2
calzadospolarg_1476003519,10
calzadosportfit_511562961,1
calzadovalhalla_414470755,1
calzadovariedadesdarmary_886202225,1
calzafulco_755297247,6
calzamathi_1097382624,2
calzanorte_409778194,1887
calzaplace_1447109700,14
calzapro_1114964960,78
calzashop_791146124,9
cama_465665700,13
camandulasypulseraspaula_800531305,29
camdistore_277658410,286
camilitiendavirtual_933378492,11
camilobossio_1223469654,520
caminodeluzcolombia_1391529462,4
camisasrqcali_1312606324,4
camisetasmetawow_1077520889,90
camistore6_704696186,1
cammakeupstore_72443321,13
can_738738428,2
canasto_1474149991,23
candelariastore_169319550,1
candycanemoda_370240734,48
candystore_472368104,2
canelita_1211584361,1
cannamed_1471232643,10
cantaros_974122874,8
cantonfair_814297542,4
capibara_565038498,1
capitalstore_503684633,2
capitalstyle_1241523725,21
capittanosports_57993997,12
caprichos_1617960452,5
caprichosboutique_102418840,5
capstyleco_1626945803,3
caral_203053637,1
caralipa_1256485900,6
carambolomakeup_815453824,2
caramelobga_819025544,35
carazzi23_393343939,1853
carbobfiberstocks_1625427958,17
cardena_220961406,144
cardeshop_192592199,1
cardonastore_34318951,51
cargodrop_912423574,1
caribbeanshop_1329208641,3
caribeandshop_1362404771,44
caribeatlantic_1528749638,1
caridadvariableskg_452044055,25
carinitoregalos_38005456,5
carlinastore_1461812267,2
carlossolar_18667672,3
carlostore_351975453,234
carmenstorerocketfyco_836015001,3
carmenzapenaranda_457496821,2
carnaostore_931069821,10
caroce_1438699776,1
carolinacortesbellezza_523836679,2
carolshop_17199768,7
carolunacalzado_854520236,32
caros_324866037,17
caroshop_758239337,3
carquemiss_1159318727,9
carritocolombiano_65530395,7
carsmotosoline_603385990,1
carsolutions_1681442658,6
carvics_312105424,6
casaaltiva_539654141,1
casaclara_833645330,4
casadigital_150859846,16
casainnovaonline_644988381,1
casal_1098864884,1
casaluxe_1671341283,68
casaperfecta_397099417,1
casasalud_1456304685,13
casasbuenas_1436782169,19
casasstore_1431198566,1
casawoandmen_951054828,4
caseritascakes_1244020132,2
casitaycosita_1610589107,113
casper_432401922,1
casualclotheshe_1415977785,186
casuil_559596078,3
catajr_94587757,14
catarina_1449576130,1096
caterpillar_1019202362,2
catrina_695114418,2
catstyleboots_1520374635,5
causil_976646662,2
causilcaly_1616526939,10
causilcaly_669445916,3
causilhgklhgjk_1098135573,1
causilita_1339193295,2
causilsusana_851032110,1
cavaelartedecuidarte_10402574,1
cavasomastore_394377194,2
cayuma_750052509,22
cbmarket_916009177,10
cbshop_212341831,13
cdcol_754331718,4
ceinternacional_696197334,2
celesshop_190436491,18
celesteshopbc_796196910,12
celestestore_29154474,15
celestialwares_400433454,11
cellook_551720476,2
celumar_978265552,6
celutop_272918719,1
censuquillastore_465824184,5
centauro_1130110565,11
centerofertas_314789392,53
centrocomercialvirtua_1677644683,1
ceo5international_765419151,52
cerotabu_258001706,2
cesar_1456934215,4
cfabraonline_1227185569,2
cgs_1555293929,3
chabelita_1204731921,6
chamed_885335876,192
chanistore_1412654039,527
chaos_221874039,94
chapistore_1395621800,1
chaquetaexpres_273173952,39
chaqueteria_318823505,2
charlestore_439409442,1
charliecarlostiendavirtualonline_566059470,2
charlotte2023_258794664,1
charlotteshop_77014625,5
charlottestore_302607552,5
chastamorir1_228063466,2793
chastamorir_976590939,3131
chayomilface_1002167559,1
cheapstore_1529583188,21
chegwinventas_407174052,2
chelis_697964391,1
chell_695275960,144
chellconfecciones_705023545,442
chellonline_173229008,338
cherrycosolucionestecnologicas_1184257986,1
cherrystore90_642730660,1
chevere_642839442,2
chevitonjeans_1108283618,10
chicgirl_1389420834,1
chikitin_1267809251,3
chimbitastore_1366928013,4
chingenieria_1539312966,4
chirino_927698650,9
chivensport_700764224,9
chococlickjany_1584499697,1
chollostore_1254367620,148
chonkaycol_683443623,2
chop_505695265,18
chrisand_482657588,117
christiandavidsilva_769609157,1
chronostore_869700777,9
chubbycart_649856171,56
ciberofertas_400881640,2
ciclomotoresabg_1578700930,11
cielosoft_1092076558,4
cielostore_666405357,31
cinco_1663939505,2
cinnamonshoes_692896377,1837
cipres_1301650454,102
cirana_778413691,1
circuito_222203524,11
citytienda_1341210169,157
cityventas_261464804,7
clafhkkk_1028226856,2
clalon_959546344,3
claroquelonecesitas_477668450,2
classypeople_658478726,348
claudiato_1033253647,44
claushop_453830013,2
claussell_934234065,2
claustore_1439627689,82
cleaningcolombia_1368814661,19
cleim_1154805751,6
clemerk_481080142,14
clica_1037360823,3
cliccomprar_1501399165,2318
clickandtakeit_1069104009,3
clickbass_1442141996,1
clickcolombia_1249262698,4272
clickcompra_1523789310,156
clickcompras_1051951508,3
clickcomprass_537313403,1
clicknget_1108537932,4
clickshop_1527643809,1
clickstore_1498658734,1
clickstoresale_810021607,16
clicktutiendamiio_934092798,39
clicllego_1128001118,9
clicsdanielstore_163296192,27
clipstores_1392989569,28
cloepet_1399537379,1
clopersho_1076238076,7
clotheslp_523115507,66
clousecolombia_888252745,1
cltiene_645543788,5
clubkawaii_1432598673,1
clysa_1178660017,521
cmjelectronica_918716533,1
cmonlinestore_287197474,3
coana_622021362,9
cobuy_546739732,3
cocoabeauty_1231705803,4
cocoastore_266394162,6
cocobel_914360451,51
cocofashions_1121044011,1
cocoshop_1497960094,96
codexpresso_6275324,3
coequipersports_1139352068,20
coeverosemed_1519783014,1
coffeefit_775911912,32
coglobal_419915638,2
cokettashop_1245771903,3
cokocolombia_1498312417,2424
colbiserv_1338164787,2
coldepp_1067175484,332
colgrup_456964443,65
colibristore_1550997096,2
colkingstecnologiayaccesorios_187359580,2
collage_344432187,115
collaresvyg_312793877,14
collectiontrendsstore_224065541,4
collombiana_1562584132,34
collosalshop_1648567741,7
colmarkettrading_546010750,296
colmenaacuarella_465820802,1
colombiablackfriday_159502899,1
colombiaecono_1670416004,10
colombiaenlinea_816004715,67
colombiaexpressco_1087853554,10
colombiamoda_1091187316,1
colombiamoda_253800676,208
colombianastore_1405661672,3
colombianitaonline_511547950,1
colombianoshop_88200767,1
colombianstore6_312415148,162
colombiaperfumes_847417399,7
colombiashippingstore_1600968243,1
colombiashop_549950366,20
colombiashop_755932606,1
colombiastore_199680132,2
colombiatiendavirtualhogarymuchomas_109432753,28
colombtienda_232442800,1
colorami_136260923,2
colorex_84311956,18
colosalex_233737086,3
coltrends_467039532,21
columbiastore_558953441,18
combineshop_874996038,43
comercialas_145892442,2
comercialcarpascali_637413387,127
comercialdunamis_1463242471,75
comercializadogfa_389385817,1
comercializadoracg_994151165,4
comercializadoracosmeticnaturals_1246318633,77
comercializadoradeherramientasysolucionessas_,30
comercializadoradematerialesjuli_635063858,3
comercializadoragarciagt_93859821,24
comercializadoraitm_300910540,1049
comercializadorajoelsa_827306123,3
comercializadorajrarzuza_1079694523,106
comercializadoralaoz_1235511406,21
comercializadoraledjl_442528639,30
comercializadoralilibeth_1123490407,13
comercializadoralosprimos_1253278983,1
comercializadoramim_506962462,228
comercializadoraom_427097477,9
comercializadorapuntoa_104800451,1
comercioglobal_595956926,6
comerciolocal_501760673,24
comercioonline_538511001,1
comerciopuntual_278977688,840
comercity_756766126,14
comfysportclothes_273950857,46
commeerce_1511696183,1
comovas_149467511,1
compaeshop_493576144,7
complementorystore_1091570078,11
